source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
139,[*]OC([*])CCC#N,[*]OC([*])CCC#N,clean,True,measured,7.2521,,7.2521
140,[*]CC([*])(C)C(=O)Oc1ccc2ccccc2c1,[*]CC([*])(C)C(=O)Oc1ccc2ccccc2c1,clean,True,measured,3.5795,,3.5795
141,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,clean,True,measured,4.9254,,4.9254
142,[*]CCCS[*],[*]CCCS[*],clean,True,measured,5.2018,,5.2018
143,[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,clean,True,measured,3.3958,,3.3958
144,[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],clean,True,measured,5.7312,,5.7312
145,[*]CCOC(=O)CCCCC(=O)O[*],[*]CCOC(=O)CCCCC(=O)O[*],clean,True,measured,6.4808,,6.4808
146,[*]Oc1ccccc1C(=O)OCCOCCOCCOC(=O)c1ccccc1Oc1nc([*])nc(N(CC)c2ccccc2)n1,[*]Oc1ccccc1C(=O)OCCOCCOCCOC(=O)c1ccccc1Oc1nc([*])nc(N(CC)c2ccccc2)n1,clean,True,measured,3.4967,,3.4967
147,[*]Nc1cc(Cl)c([*])cc1Cl,[*]Nc1cc(Cl)c([*])cc1Cl,clean,True,measured,3.035,,3.035
148,[*]Oc1c(C)cc([*])cc1C(C)CCCCCCCC,[*]Oc1c(C)cc([*])cc1C(C)CCCCCCCC,clean,True,measured,4.7507,,4.7507
149,[*]CC([*])SC,[*]CC([*])SC,clean,True,measured,4.9974,,4.9974
150,[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],clean,True,measured,2.5591,,2.5591
151,[*]CCc1ccc([*])c(CC)c1,[*]CCc1ccc([*])c(CC)c1,clean,True,measured,5.0142,,5.0142
152,[*]Sc1c(C)cc([*])cc1C,[*]Sc1c(C)cc([*])cc1C,clean,True,measured,3.8176,,3.8176
153,[*]C=CC1CC([*])C2C(=O)N(CCC)C(=O)C12,[*]C=CC1CC([*])C2C(=O)N(CCC)C(=O)C12,clean,True,measured,5.2293,,5.2293
154,[*]c1cc(C(=O)Oc2cccc3cccnc23)c([*])s1,[*]c1cc(C(=O)Oc2cccc3cccnc23)c([*])s1,clean,True,measured,2.6538,,2.6538
155,[*]c1ccc(-n2c(=O)c3cc4c(=O)n(-n5c6ccc([*])cc6c6cccnc65)c(=O)c4cc3c2=O)cc1,[*]c1ccc(-n2c(=O)c3cc4c(=O)n(-n5c6ccc([*])cc6c6cccnc65)c(=O)c4cc3c2=O)cc1,clean,True,measured,2.0994,,2.0994
156,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,clean,True,measured,3.8861,,3.8861
157,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,clean,True,measured,3.6251,,3.6251
158,[*]CCCCCCOC(=O)NCCCNC(=O)O[*],[*]CCCCCCOC(=O)NCCCNC(=O)O[*],clean,True,measured,6.1264,,6.1264
159,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)n3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)n3)cc1)C2=O,clean,True,measured,2.85,,2.85
160,[*]CCCCCCNC(=O)CCCCCCC(=O)N[*],[*]CCCCCCNC(=O)CCCCCCC(=O)N[*],clean,True,measured,5.6562,,5.6562
161,[*]C1OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,[*]C1OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,clean,True,measured,7.8893,,7.8893
162,[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,clean,True,measured,4.309,,4.309
163,[*]c1ccc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)cc1,[*]c1ccc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)cc1,clean,True,measured,2.55,,2.55
164,O([*])c1cc(c(CCCCCC)cc1)OC(=O)c1cc(ccc1)C(=O)([*]),O([*])c1cc(c(CCCCCC)cc1)OC(=O)c1cc(ccc1)C(=O)([*]),clean,True,measured,3.8294,,3.8294
165,[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],clean,True,measured,3.4167,,3.4167
166,[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],clean,True,measured,5.7712,,5.7712
167,[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,clean,True,measured,3.757,,3.757
168,[*]CCCCCCNC(=O)C(CCCCCCC)C(=O)N[*],[*]CCCCCCNC(=O)C(CCCCCCC)C(=O)N[*],clean,True,measured,5.2746,,5.2746
169,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCO[*],[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCO[*],clean,True,measured,5.8764,,5.8764
170,[*]Nc1ccc(NC(=O)CCC([*])=O)cc1,[*]Nc1ccc(NC(=O)CCC([*])=O)cc1,clean,True,measured,4.1096,,4.1096
171,[*]CC([*])(F)C(=O)OC,[*]CC([*])(F)C(=O)OC,clean,True,measured,6.7927,,6.7927
172,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCCO[*],[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCCO[*],clean,True,measured,6.045,,6.045
173,[*]CC([*])C(=O)OCCOCCOC,[*]CC([*])C(=O)OCCOCCOC,clean,True,measured,5.8186,,5.8186
174,[*]c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,[*]c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,clean,True,measured,2.8787,,2.8787
175,[*]OC(C)CCOC(=O)CC([*])=O,[*]OC(C)CCOC(=O)CC([*])=O,clean,True,measured,6.7779,,6.7779
176,[*]c1cc(CCCCCCCCCC)c([*])[nH]1,[*]c1cc(CCCCCCCCCC)c([*])[nH]1,clean,True,measured,2.7864,,2.7864
177,[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,clean,True,measured,4.2995,,4.2995
178,[*]C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)C1=O,[*]C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)C1=O,clean,True,measured,3.5902,,3.5902
179,[*]NC1CC(C2(C)OC(O)OC(C)NC2=O)C(F)(N(C([*])O)C(F)F)O1,[*]NC1CC(C2(C)OC(O)OC(C)NC2=O)C(F)(N(C([*])O)C(F)F)O1,clean,True,measured,5.6987,,5.6987
180,[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,clean,True,measured,4.852,,4.852
181,[*]Oc1c(Cl)cc(C(c2cc(Cl)c(OC([*])=O)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,[*]Oc1c(Cl)cc(C(c2cc(Cl)c(OC([*])=O)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,clean,True,measured,4.4804,,4.4804
182,[*]C(F)(F)C(F)(F)C(F)(F)C([*])(F)C(F)(F)F,[*]C(F)(F)C(F)(F)C(F)(F)C([*])(F)C(F)(F)F,clean,True,measured,8.1013,,8.1013
183,[*]C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccc(-c4ccc([*])s4)s3)s2)s1,[*]C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccc(-c4ccc([*])s4)s3)s2)s1,clean,True,measured,1.4792,,1.4792
184,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,clean,True,measured,1.6309,,1.6309
185,[*]CC([*])C1CCCCC1C,[*]CC([*])C1CCCCC1C,clean,True,measured,6.4756,,6.4756
186,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,clean,True,measured,2.4977,,2.4977
187,[*]CC([*])(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(Cl)cc2)cc1,[*]CC([*])(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(Cl)cc2)cc1,clean,True,measured,2.9217,,2.9217
188,[*]CCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,[*]CCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,clean,True,measured,3.7523,,3.7523
189,[*]N=C(N=C(NC(C)=O)NC(C)=O)N=C([*])OC(C)=O,[*]N=C(N=C(NC(C)=O)NC(C)=O)N=C([*])OC(C)=O,clean,True,measured,3.5543,,3.5543
190,[*]OC(=O)c1ccc(Cc2ccc(C([*])=O)cc2)cc1,[*]OC(=O)c1ccc(Cc2ccc(C([*])=O)cc2)cc1,clean,True,measured,4.038,,4.038
191,[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O[*])c(C)c2)cc1C,[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O[*])c(C)c2)cc1C,clean,True,measured,4.2922,,4.2922
192,[*]Nc1cc([*])ccc1CCCCCC,[*]Nc1cc([*])ccc1CCCCCC,clean,True,measured,4.087,,4.087
193,[*]CCCCCCNC(=O)NCCCNC(=O)N[*],[*]CCCCCCNC(=O)NCCCNC(=O)N[*],clean,True,measured,5.8207,,5.8207
194,[*]C1CC([*])(C#N)C1,[*]C1CC([*])(C#N)C1,clean,True,measured,6.7759,,6.7759
195,[*]C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C([*])c1cncnc1,[*]C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C([*])c1cncnc1,clean,True,measured,2.9465,,2.9465
196,[*]CCCCCCCCCCCCCCC(=O)N[*],[*]CCCCCCCCCCCCCCC(=O)N[*],clean,True,measured,6.1217,,6.1217
197,[*]CC(COC(F)(C(F)(F)F)C(F)(F)F)O[*],[*]CC(COC(F)(C(F)(F)F)C(F)(F)F)O[*],clean,True,measured,6.6106,,6.6106
198,[*]CCOCCOC(=O)CC(=O)O[*],[*]CCOCCOC(=O)CC(=O)O[*],clean,True,measured,5.5945,,5.5945
199,[*]CCOCCOC(=O)C(CCCCCCCCC)C(=O)O[*],[*]CCOCCOC(=O)C(CCCCCCCCC)C(=O)O[*],clean,True,measured,6.441,,6.441
200,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccccc2)c1,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccccc2)c1,clean,True,measured,3.8711,,3.8711
201,[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,clean,True,measured,3.2011,,3.2011
202,[*]Nc1cc([N+](=O)[O-])c(NC(=O)c2ccc(C([*])=O)cc2)cc1C=Cc1ccc(N(C)C)cc1,[*]Nc1cc([N+](=O)[O-])c(NC(=O)c2ccc(C([*])=O)cc2)cc1C=Cc1ccc(N(C)C)cc1,clean,True,measured,1.9467,,1.9467
203,[*]CC(=O)NC(=S)[*],[*]CC(=O)NC(=S)[*],clean,True,measured,2.9137,,2.9137
204,[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],clean,True,measured,5.8392,,5.8392
205,C(F)(F)CC(F)(F)C(C=C1)=CC=C1,C(F)(F)CC(F)(F)C(C=C1)=CC=C1,clean,True,measured,4.5802,,4.5802
206,[*]CC#CCOC(=O)CCCCCCCCCCC(=O)O[*],[*]CC#CCOC(=O)CCCCCCCCCCC(=O)O[*],clean,True,measured,6.4691,,6.4691
207,[*]CC([*])OC(=O)CC,[*]CC([*])OC(=O)CC,clean,True,measured,6.4816,,6.4816
208,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)cc1,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)cc1,clean,True,measured,2.65,,2.65
209,[*]NC(CC(=O)OCc1ccccc1)C([*])=O,[*]NC(CC(=O)OCc1ccccc1)C([*])=O,clean,True,measured,5.122999999999998,,5.122999999999998
210,[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],clean,True,measured,6.0447,,6.0447
211,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,clean,True,measured,6.4319,,6.4319
212,[*]CCC=C([*])C,[*]CCC=C([*])C,clean,True,measured,5.2179,,5.2179
213,[*]CC([*])(F)C#N,[*]CC([*])(F)C#N,clean,True,measured,7.624,,7.624
214,[*]OC(C)CC([*])=O,[*]OC(C)CC([*])=O,clean,True,measured,6.5552,,6.5552
215,[*]c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC([*])CC5)nc4c3)ccc2o1,[*]c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC([*])CC5)nc4c3)ccc2o1,clean,True,measured,4.7439,,4.7439
216,[*]CC(OCC(C)C)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OCC(C)C)C1(C)C(=O)OC(=O)C1([*])C,clean,True,measured,5.8465,,5.8465
217,[*]c1cc(C)c([*])[nH]1,[*]c1cc(C)c([*])[nH]1,clean,True,measured,2.4417,,2.4417
218,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,clean,True,measured,4.7831,,4.7831
219,[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c3)cc2)cc1,[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c3)cc2)cc1,clean,True,measured,3.0776,,3.0776
220,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,clean,True,measured,3.3768,,3.3768
221,[*]C(=O)OCCOC(=O)N1CCN([*])CC1,[*]C(=O)OCCOC(=O)N1CCN([*])CC1,clean,True,measured,5.8319,,5.8319
222,[*]C=CC1CC([*])C(C#N)(C[Si](C)(C)C)C1,[*]C=CC1CC([*])C(C#N)(C[Si](C)(C)C)C1,clean,True,measured,5.6505,,5.6505
223,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,clean,True,measured,6.3179,,6.3179
224,[*]CC(OO[*])c1ccc(C(C)(C)C)cc1,[*]CC(OO[*])c1ccc(C(C)(C)C)cc1,clean,True,measured,5.0492,,5.0492
225,[*]Oc1ccc(CC([*])=O)cc1,[*]Oc1ccc(CC([*])=O)cc1,clean,True,measured,4.7696,,4.7696
226,[*]ON(C(F)(F)F)C(F)(Cl)C([*])(F)F,[*]ON(C(F)(F)F)C(F)(Cl)C([*])(F)F,clean,True,measured,6.311,,6.311
227,[*]OC(=O)CCCCCCCC([*])=O,[*]OC(=O)CCCCCCCC([*])=O,clean,True,measured,6.199,,6.199
228,[*]CCOCCOCCOC(=O)CCCC(=O)O[*],[*]CCOCCOCCOC(=O)CCCC(=O)O[*],clean,True,measured,5.8349,,5.8349
229,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCC,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCC,clean,True,measured,3.553,,3.553
230,[*]CCCCCCCCCCC(=O)O[*],[*]CCCCCCCCCCC(=O)O[*],clean,True,measured,6.6722,,6.6722
231,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,clean,True,measured,5.0679,,5.0679
232,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,clean,True,measured,5.1637,,5.1637
233,[*]Cc1ccc(C[*])c(CC)c1,[*]Cc1ccc(C[*])c(CC)c1,clean,True,measured,5.0672,,5.0672
234,[*]CCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,[*]CCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,clean,True,measured,4.0415,,4.0415
235,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)CCC([*])=O)cc2)cc1,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)CCC([*])=O)cc2)cc1,clean,True,measured,4.5269,,4.5269
236,[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,clean,True,measured,4.2648,,4.2648
237,[*]CCC(=O)OCCOC(=O)CCN1CCN([*])CC1,[*]CCC(=O)OCCOC(=O)CCN1CCN([*])CC1,clean,True,measured,4.9393,,4.9393
238,[*]NC(=O)NO[*],[*]NC(=O)NO[*],clean,True,measured,5.553999999999999,,5.553999999999999
239,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)(Cl)Cl)cc1,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)(Cl)Cl)cc1,clean,True,measured,4.4725,,4.4725
240,[*]CCC(=O)OC(=O)CCC1CCC([*])O1,[*]CCC(=O)OC(=O)CCC1CCC([*])O1,clean,True,measured,5.624,,5.624
241,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,clean,True,measured,3.3805,,3.3805
242,[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],clean,True,measured,3.7582,,3.7582
243,[*]c1nc(C)nc(N([*])c2ccccc2)n1,[*]c1nc(C)nc(N([*])c2ccccc2)n1,clean,True,measured,4.5166,,4.5166
244,[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],clean,True,measured,2.5053,,2.5053
245,[*]c1ccc(-c2nnc([*])o2)c(OCCCCC)c1,[*]c1ccc(-c2nnc([*])o2)c(OCCCCC)c1,clean,True,measured,3.1025,,3.1025
246,C(C=C1)=CC=C1OC(=O)CC(=O)CCO,C(C=C1)=CC=C1OC(=O)CC(=O)CCO,clean,True,measured,4.8187,,4.8187
247,[*]Nc1cnc([*])c(O)c1,[*]Nc1cnc([*])c(O)c1,clean,True,measured,3.0117,,3.0117
248,[*]CCOC(=O)CCCCSCCCCC(=O)O[*],[*]CCOC(=O)CCCCSCCCCC(=O)O[*],clean,True,measured,5.1771,,5.1771
249,[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N[*],[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N[*],clean,True,measured,5.8002,,5.8002
250,[*]SC(=O)OCC(C)(C)COC(=O)SN1CCN([*])CC1,[*]SC(=O)OCC(C)(C)COC(=O)SN1CCN([*])CC1,clean,True,measured,4.4766,,4.4766
251,[*]OC(COC([*])=O)COC(C)(C)C,[*]OC(COC([*])=O)COC(C)(C)C,clean,True,measured,6.0478,,6.0478
252,[*]C(=O)Nc1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,[*]C(=O)Nc1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,clean,True,measured,3.3531,,3.3531
253,[*]CC([*])(C#N)C(=O)OCCCCCCC,[*]CC([*])(C#N)C(=O)OCCCCCCC,clean,True,measured,6.3228,,6.3228
254,[*]NC(C)CCCCC([*])=O,[*]NC(C)CCCCC([*])=O,clean,True,measured,5.5619,,5.5619
255,[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,clean,True,measured,2.2849,,2.2849
256,[*]CC1CCC(COC(=O)CCC(=O)O[*])CC1,[*]CC1CCC(COC(=O)CCC(=O)O[*])CC1,clean,True,measured,6.6088,,6.6088
257,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1C,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1C,clean,True,measured,4.5964,,4.5964
258,[*]C=CCC(C[*])(c1ccccc1)c1ccccc1,[*]C=CCC(C[*])(c1ccccc1)c1ccccc1,clean,True,measured,4.7635,,4.7635
259,[*]Cc1ccc(CNC(=O)c2cccc(C(=O)N[*])c2)cc1,[*]Cc1ccc(CNC(=O)c2cccc(C(=O)N[*])c2)cc1,clean,True,measured,4.6431,,4.6431
260,[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],clean,True,measured,2.7667,,2.7667
261,[*]CCCCOC(=O)c1cccc(C(=O)O[*])c1,[*]CCCCOC(=O)c1cccc(C(=O)O[*])c1,clean,True,measured,5.1042,,5.1042
262,[*]Nc1c(Br)cc(C([*])=O)cc1Br,[*]Nc1c(Br)cc(C([*])=O)cc1Br,clean,True,measured,3.9265,,3.9265
263,[*]Oc1c(OC)cc([*])cc1OC,[*]Oc1c(OC)cc([*])cc1OC,clean,True,measured,4.3423,,4.3423
264,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,clean,True,measured,4.2598,,4.2598
265,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)c3)o2)cc1,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)c3)o2)cc1,clean,True,measured,3.4063,,3.4063
266,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,clean,True,measured,6.4637,,6.4637
267,[*]c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,[*]c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,clean,True,measured,3.0731,,3.0731
268,[*]CCOCCOC(=O)CCCCCCCCCCC(=O)O[*],[*]CCOCCOC(=O)CCCCCCCCCCC(=O)O[*],clean,True,measured,6.3322,,6.3322
269,[*]C=CC(C[*])CC,[*]C=CC(C[*])CC,clean,True,measured,5.4466,,5.4466
270,[*]CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,[*]CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,clean,True,measured,3.7639,,3.7639
271,[*]CCOC(=O)Nc1ccc(NC(=O)O[*])cc1,[*]CCOC(=O)Nc1ccc(NC(=O)O[*])cc1,clean,True,measured,5.0116,,5.0116
272,[*]CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,clean,True,measured,4.2435,,4.2435
273,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,clean,True,measured,2.7059,,2.7059
274,[*]c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,[*]c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,clean,True,measured,2.1187,,2.1187
275,[*]Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C([*])=O)cc3)cc2)cc1,clean,True,measured,3.5860000000000003,,3.5860000000000003
276,[*]c1sc([*])c(OCCCC)c1OC,[*]c1sc([*])c(OCCCC)c1OC,clean,True,measured,3.3038,,3.3038
277,[*]OC(=O)C(CC(C)C)NC(=O)CCCCC(=O)NC(CC(C)C)C(=O)OC1COC2C([*])COC12,[*]OC(=O)C(CC(C)C)NC(=O)CCCCC(=O)NC(CC(C)C)C(=O)OC1COC2C([*])COC12,clean,True,measured,5.0053,,5.0053
278,[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,clean,True,measured,5.2931,,5.2931
279,[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,clean,True,measured,3.5529,,3.5529
