source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
35,C(CCCCC*)NC(=O)CCc1ccc(cc1)C(CC(N*)=O)C,C(CCCCC*)NC(=O)CCc1ccc(cc1)C(CC(N*)=O)C,randomization,True,measured_inherited_equivalent,5.5318,,5.5318
35,C(CC(N*)=O)(C)c1ccc(CCC(NCCCCCC*)=O)cc1,C(CC(N*)=O)(C)c1ccc(CCC(NCCCCCC*)=O)cc1,randomization,True,measured_inherited_equivalent,5.5318,,5.5318
35,C(CCCC*)CNC(CCc1ccc(C(C)CC(=O)N*)cc1)=O,C(CCCC*)CNC(CCc1ccc(C(C)CC(=O)N*)cc1)=O,randomization,True,measured_inherited_equivalent,5.5318,,5.5318
36,[*]CC([*])n1ccnc1,[*]CC([*])n1ccnc1,clean,True,measured,4.7081,,4.7081
36,C(*)(n1cncc1)C*,C(*)(n1cncc1)C*,randomization,True,measured_inherited_equivalent,4.7081,,4.7081
36,c1cncn1C(*)C*,c1cncn1C(*)C*,randomization,True,measured_inherited_equivalent,4.7081,,4.7081
36,c1nccn1C(*)C*,c1nccn1C(*)C*,randomization,True,measured_inherited_equivalent,4.7081,,4.7081
37,[*]c1cc(CCCCCCOC(=O)COC)c([*])s1,[*]c1cc(CCCCCCOC(=O)COC)c([*])s1,clean,True,measured,1.5263,,1.5263
37,C(OC)C(=O)OCCCCCCc1cc(sc1*)*,C(OC)C(=O)OCCCCCCc1cc(sc1*)*,randomization,True,measured_inherited_equivalent,1.5263,,1.5263
37,COCC(=O)OCCCCCCc1c(sc(c1)*)*,COCC(=O)OCCCCCCc1c(sc(c1)*)*,randomization,True,measured_inherited_equivalent,1.5263,,1.5263
37,C(Cc1c(*)sc(*)c1)CCCCOC(COC)=O,C(Cc1c(*)sc(*)c1)CCCCOC(COC)=O,randomization,True,measured_inherited_equivalent,1.5263,,1.5263
38,[*]Oc1cc(C(C)(C)c2ccccc2)c(OC(=O)c2ccc(C([*])=O)cc2)cc1C(C)(C)c1ccccc1,[*]Oc1cc(C(C)(C)c2ccccc2)c(OC(=O)c2ccc(C([*])=O)cc2)cc1C(C)(C)c1ccccc1,clean,True,measured,3.4711,,3.4711
38,c1cc(C(Oc2cc(c(cc2C(c2ccccc2)(C)C)O*)C(c2ccccc2)(C)C)=O)ccc1C(*)=O,c1cc(C(Oc2cc(c(cc2C(c2ccccc2)(C)C)O*)C(c2ccccc2)(C)C)=O)ccc1C(*)=O,randomization,True,measured_inherited_equivalent,3.4711,,3.4711
38,*C(=O)c1ccc(cc1)C(=O)Oc1cc(C(C)(C)c2ccccc2)c(O*)cc1C(c1ccccc1)(C)C,*C(=O)c1ccc(cc1)C(=O)Oc1cc(C(C)(C)c2ccccc2)c(O*)cc1C(c1ccccc1)(C)C,randomization,True,measured_inherited_equivalent,3.4711,,3.4711
38,C(c1c(OC(c2ccc(cc2)C(*)=O)=O)cc(c(c1)O*)C(C)(C)c1ccccc1)(c1ccccc1)(C)C,C(c1c(OC(c2ccc(cc2)C(*)=O)=O)cc(c(c1)O*)C(C)(C)c1ccccc1)(c1ccccc1)(C)C,randomization,True,measured_inherited_equivalent,3.4711,,3.4711
39,[*]OC([2H])([2H])C([*])([2H])[2H],[*]OC([2H])([2H])C([*])([2H])[2H],clean,True,measured,5.8333,,5.8333
39,C([2H])([2H])(*)C([2H])(O*)[2H],C([2H])([2H])(*)C([2H])(O*)[2H],randomization,True,measured_inherited_equivalent,5.8333,,5.8333
39,[2H]C(*)([2H])C([2H])([2H])O*,[2H]C(*)([2H])C([2H])([2H])O*,randomization,True,measured_inherited_equivalent,5.8333,,5.8333
39,[2H]C(O*)([2H])C([2H])(*)[2H],[2H]C(O*)([2H])C([2H])(*)[2H],randomization,True,measured_inherited_equivalent,5.8333,,5.8333
40,[*]CC(S[*])C(C)(C)C,[*]CC(S[*])C(C)(C)C,clean,True,measured,4.5517,,4.5517
40,C(C*)(S*)C(C)(C)C,C(C*)(S*)C(C)(C)C,randomization,True,measured_inherited_equivalent,4.5517,,4.5517
40,C(C(C(C)(C)C)S*)*,C(C(C(C)(C)C)S*)*,randomization,True,measured_inherited_equivalent,4.5517,,4.5517
40,*SC(C*)C(C)(C)C,*SC(C*)C(C)(C)C,randomization,True,measured_inherited_equivalent,4.5517,,4.5517
41,[*]CC(COc1ccc(OC)cc1)O[*],[*]CC(COc1ccc(OC)cc1)O[*],clean,True,measured,4.0197,,4.0197
41,COc1ccc(cc1)OCC(C*)O*,COc1ccc(cc1)OCC(C*)O*,randomization,True,measured_inherited_equivalent,4.0197,,4.0197
41,COc1ccc(OCC(O*)C*)cc1,COc1ccc(OCC(O*)C*)cc1,randomization,True,measured_inherited_equivalent,4.0197,,4.0197
41,c1cc(OCC(O*)C*)ccc1OC,c1cc(OCC(O*)C*)ccc1OC,randomization,True,measured_inherited_equivalent,4.0197,,4.0197
42,[*]OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc([*])c1-c1ccc(OC)cc1,[*]OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc([*])c1-c1ccc(OC)cc1,clean,True,measured,3.5409,,3.5409
42,c1cc(-c2c(nc(nc2*)-c2ccc(OCCCC)cc2)OCCOC(=O)CCCC(OCCO*)=O)ccc1OC,c1cc(-c2c(nc(nc2*)-c2ccc(OCCCC)cc2)OCCOC(=O)CCCC(OCCO*)=O)ccc1OC,randomization,True,measured_inherited_equivalent,3.5409,,3.5409
42,c1(OC)ccc(cc1)-c1c(nc(-c2ccc(OCCCC)cc2)nc1OCCOC(=O)CCCC(OCCO*)=O)*,c1(OC)ccc(cc1)-c1c(nc(-c2ccc(OCCCC)cc2)nc1OCCOC(=O)CCCC(OCCO*)=O)*,randomization,True,measured_inherited_equivalent,3.5409,,3.5409
42,C(CCCC(OCCO*)=O)(=O)OCCOc1nc(nc(*)c1-c1ccc(OC)cc1)-c1ccc(cc1)OCCCC,C(CCCC(OCCO*)=O)(=O)OCCOc1nc(nc(*)c1-c1ccc(OC)cc1)-c1ccc(cc1)OCCCC,randomization,True,measured_inherited_equivalent,3.5409,,3.5409
43,[*]C(F)(F)C([*])(F)OC(F)(F)F,[*]C(F)(F)C([*])(F)OC(F)(F)F,clean,True,measured,8.0507,,8.0507
43,FC(F)(C(*)(OC(F)(F)F)F)*,FC(F)(C(*)(OC(F)(F)F)F)*,randomization,True,measured_inherited_equivalent,8.0507,,8.0507
43,FC(C(OC(F)(F)F)(*)F)(*)F,FC(C(OC(F)(F)F)(*)F)(*)F,randomization,True,measured_inherited_equivalent,8.0507,,8.0507
43,FC(OC(C(F)(F)*)(*)F)(F)F,FC(OC(C(F)(F)*)(*)F)(F)F,randomization,True,measured_inherited_equivalent,8.0507,,8.0507
44,[*]c1cc2c(s1)-c1sc([*])cc1C2(CCCCCCCC)CCCCCCCC,[*]c1cc2c(s1)-c1sc([*])cc1C2(CCCCCCCC)CCCCCCCC,clean,True,measured,2.7507,,2.7507
44,C(CC1(c2cc(*)sc2-c2c1cc(*)s2)CCCCCCCC)CCCCCC,C(CC1(c2cc(*)sc2-c2c1cc(*)s2)CCCCCCCC)CCCCCC,randomization,True,measured_inherited_equivalent,2.7507,,2.7507
44,c1c2c(sc1*)-c1sc(cc1C2(CCCCCCCC)CCCCCCCC)*,c1c2c(sc1*)-c1sc(cc1C2(CCCCCCCC)CCCCCCCC)*,randomization,True,measured_inherited_equivalent,2.7507,,2.7507
44,C(CCC)CCCCC1(c2c(-c3c1cc(*)s3)sc(c2)*)CCCCCCCC,C(CCC)CCCCC1(c2c(-c3c1cc(*)s3)sc(c2)*)CCCCCCCC,randomization,True,measured_inherited_equivalent,2.7507,,2.7507
45,[*]CCCCOC(=O)NCCCNC(=O)O[*],[*]CCCCOC(=O)NCCCNC(=O)O[*],clean,True,measured,6.2411,,6.2411
45,C(*)CCCOC(NCCCNC(=O)O*)=O,C(*)CCCOC(NCCCNC(=O)O*)=O,randomization,True,measured_inherited_equivalent,6.2411,,6.2411
45,C(CCNC(OCCCC*)=O)NC(O*)=O,C(CCNC(OCCCC*)=O)NC(O*)=O,randomization,True,measured_inherited_equivalent,6.2411,,6.2411
45,O(*)C(NCCCNC(=O)OCCCC*)=O,O(*)C(NCCCNC(=O)OCCCC*)=O,randomization,True,measured_inherited_equivalent,6.2411,,6.2411
46,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],clean,True,measured,2.8961,,2.8961
46,C(=S)(c1ccc(-c2ccc(N*)cc2)cc1)*,C(=S)(c1ccc(-c2ccc(N*)cc2)cc1)*,randomization,True,measured_inherited_equivalent,2.8961,,2.8961
46,c1cc(ccc1C(*)=S)-c1ccc(N*)cc1,c1cc(ccc1C(*)=S)-c1ccc(N*)cc1,randomization,True,measured_inherited_equivalent,2.8961,,2.8961
46,c1c(ccc(N*)c1)-c1ccc(cc1)C(=S)*,c1c(ccc(N*)c1)-c1ccc(cc1)C(=S)*,randomization,True,measured_inherited_equivalent,2.8961,,2.8961
47,[*]OC(C)COC(=O)COCC([*])=O,[*]OC(C)COC(=O)COCC([*])=O,clean,True,measured,6.1342,,6.1342
47,O(C(COCC(*)=O)=O)CC(C)O*,O(C(COCC(*)=O)=O)CC(C)O*,randomization,True,measured_inherited_equivalent,6.1342,,6.1342
47,C(*)(COCC(=O)OCC(O*)C)=O,C(*)(COCC(=O)OCC(O*)C)=O,randomization,True,measured_inherited_equivalent,6.1342,,6.1342
47,C(=O)(COCC(=O)OCC(C)O*)*,C(=O)(COCC(=O)OCC(C)O*)*,randomization,True,measured_inherited_equivalent,6.1342,,6.1342
48,[*]CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C([*])NC1=O,[*]CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C([*])NC1=O,clean,True,measured,5.6763,,5.6763
48,O(C(=O)CCC1NC(=O)C(*)NC1=O)CCCC=CCCCOC(=O)CC*,O(C(=O)CCC1NC(=O)C(*)NC1=O)CCCC=CCCCOC(=O)CC*,randomization,True,measured_inherited_equivalent,5.6763,,5.6763
48,C(CC=CCCCOC(=O)CC*)COC(CCC1NC(=O)C(NC1=O)*)=O,C(CC=CCCCOC(=O)CC*)COC(CCC1NC(=O)C(NC1=O)*)=O,randomization,True,measured_inherited_equivalent,5.6763,,5.6763
48,O=C(OCCCC=CCCCOC(=O)CC*)CCC1C(=O)NC(*)C(=O)N1,O=C(OCCCC=CCCCOC(=O)CC*)CCC1C(=O)NC(*)C(=O)N1,randomization,True,measured_inherited_equivalent,5.6763,,5.6763
49,[*]CCOCCOCCOC(=O)CCCCCCCC(=O)O[*],[*]CCOCCOCCOC(=O)CCCCCCCC(=O)O[*],clean,True,measured,6.1534,,6.1534
49,C(OCCOCCOC(=O)CCCCCCCC(=O)O*)C*,C(OCCOCCOC(=O)CCCCCCCC(=O)O*)C*,randomization,True,measured_inherited_equivalent,6.1534,,6.1534
49,O(CCOC(CCCCCCCC(=O)O*)=O)CCOCC*,O(CCOC(CCCCCCCC(=O)O*)=O)CCOCC*,randomization,True,measured_inherited_equivalent,6.1534,,6.1534
49,C(COCC*)OCCOC(=O)CCCCCCCC(=O)O*,C(COCC*)OCCOC(=O)CCCCCCCC(=O)O*,randomization,True,measured_inherited_equivalent,6.1534,,6.1534
50,[*]CCOCC(=O)NCCNC(=O)CO[*],[*]CCOCC(=O)NCCNC(=O)CO[*],clean,True,measured,5.8923,,5.8923
50,O=C(COCC*)NCCNC(CO*)=O,O=C(COCC*)NCCNC(CO*)=O,randomization,True,measured_inherited_equivalent,5.8923,,5.8923
50,*CCOCC(=O)NCCNC(CO*)=O,*CCOCC(=O)NCCNC(CO*)=O,randomization,True,measured_inherited_equivalent,5.8923,,5.8923
50,C(COCC(=O)NCCNC(CO*)=O)*,C(COCC(=O)NCCNC(CO*)=O)*,randomization,True,measured_inherited_equivalent,5.8923,,5.8923
51,[*]c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,[*]c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,clean,True,measured,2.1718,,2.1718
51,O=c1c2c(cc3c(c2)c(=O)n(c3=O)*)c(=O)n1-c1ccc(Oc2cc3ccccc3cc2Oc2ccc(cc2)*)cc1,O=c1c2c(cc3c(c2)c(=O)n(c3=O)*)c(=O)n1-c1ccc(Oc2cc3ccccc3cc2Oc2ccc(cc2)*)cc1,randomization,True,measured_inherited_equivalent,2.1718,,2.1718
51,O=c1c2cc3c(n(*)c(=O)c3cc2c(n1-c1ccc(Oc2c(cc3c(c2)cccc3)Oc2ccc(*)cc2)cc1)=O)=O,O=c1c2cc3c(n(*)c(=O)c3cc2c(n1-c1ccc(Oc2c(cc3c(c2)cccc3)Oc2ccc(*)cc2)cc1)=O)=O,randomization,True,measured_inherited_equivalent,2.1718,,2.1718
51,c1(c(Oc2ccc(-n3c(c4c(cc5c(c(n(*)c5=O)=O)c4)c3=O)=O)cc2)cc2c(c1)cccc2)Oc1ccc(*)cc1,c1(c(Oc2ccc(-n3c(c4c(cc5c(c(n(*)c5=O)=O)c4)c3=O)=O)cc2)cc2c(c1)cccc2)Oc1ccc(*)cc1,randomization,True,measured_inherited_equivalent,2.1718,,2.1718
52,[*]CNC(S1)=CC=C1N[*],[*]CNC(S1)=CC=C1N[*],clean,True,measured,4.3295,,4.3295
52,c1(NC*)ccc(s1)N*,c1(NC*)ccc(s1)N*,randomization,True,measured_inherited_equivalent,4.3295,,4.3295
52,*CNc1sc(cc1)N*,*CNc1sc(cc1)N*,randomization,True,measured_inherited_equivalent,4.3295,,4.3295
52,N(C*)c1sc(N*)cc1,N(C*)c1sc(N*)cc1,randomization,True,measured_inherited_equivalent,4.3295,,4.3295
53,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1COC,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1COC,clean,True,measured,4.2796,,4.2796
53,c1(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc(c(cc1)O*)COC,c1(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc(c(cc1)O*)COC,randomization,True,measured_inherited_equivalent,4.2796,,4.2796
53,c1c(ccc(c1)*)C(c1ccc(Oc2ccc(O*)c(c2)COC)cc1)=O,c1c(ccc(c1)*)C(c1ccc(Oc2ccc(O*)c(c2)COC)cc1)=O,randomization,True,measured_inherited_equivalent,4.2796,,4.2796
53,COCc1c(O*)ccc(Oc2ccc(cc2)C(c2ccc(cc2)*)=O)c1,COCc1c(O*)ccc(Oc2ccc(cc2)C(c2ccc(cc2)*)=O)c1,randomization,True,measured_inherited_equivalent,4.2796,,4.2796
54,[*]c1cc(OCCCC)c([*])s1,[*]c1cc(OCCCC)c([*])s1,clean,True,measured,3.0949,,3.0949
54,*c1cc(c(*)s1)OCCCC,*c1cc(c(*)s1)OCCCC,randomization,True,measured_inherited_equivalent,3.0949,,3.0949
54,CCCCOc1cc(*)sc1*,CCCCOc1cc(*)sc1*,randomization,True,measured_inherited_equivalent,3.0949,,3.0949
54,c1(sc(cc1OCCCC)*)*,c1(sc(cc1OCCCC)*)*,randomization,True,measured_inherited_equivalent,3.0949,,3.0949
55,[*]CC(CCl)(CI)COC(=O)CCCCC(=O)O[*],[*]CC(CCl)(CI)COC(=O)CCCCC(=O)O[*],clean,True,measured,5.2961,,5.2961
55,*CC(COC(CCCCC(O*)=O)=O)(CCl)CI,*CC(COC(CCCCC(O*)=O)=O)(CCl)CI,randomization,True,measured_inherited_equivalent,5.2961,,5.2961
55,C(C(CCl)(COC(CCCCC(=O)O*)=O)CI)*,C(C(CCl)(COC(CCCCC(=O)O*)=O)CI)*,randomization,True,measured_inherited_equivalent,5.2961,,5.2961
55,C(C(=O)O*)CCCC(=O)OCC(CI)(C*)CCl,C(C(=O)O*)CCCC(=O)OCC(CI)(C*)CCl,randomization,True,measured_inherited_equivalent,5.2961,,5.2961
56,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,clean,True,measured,3.0137,,3.0137
56,c1c(ccc2c1C(N(c1ccc(cc1)C(c1ccccc1)(c1ccc(cc1)N1C(c3ccc(cc3C1=O)C(*)=O)=O)C(F)(F)F)C2=O)=O)*,c1c(ccc2c1C(N(c1ccc(cc1)C(c1ccccc1)(c1ccc(cc1)N1C(c3ccc(cc3C1=O)C(*)=O)=O)C(F)(F)F)C2=O)=O)*,randomization,True,measured_inherited_equivalent,3.0137,,3.0137
56,FC(F)(F)C(c1ccc(N2C(c3ccc(*)cc3C2=O)=O)cc1)(c1ccccc1)c1ccc(cc1)N1C(=O)c2cc(ccc2C1=O)C(*)=O,FC(F)(F)C(c1ccc(N2C(c3ccc(*)cc3C2=O)=O)cc1)(c1ccccc1)c1ccc(cc1)N1C(=O)c2cc(ccc2C1=O)C(*)=O,randomization,True,measured_inherited_equivalent,3.0137,,3.0137
56,c1(ccc2C(N(C(=O)c2c1)c1ccc(cc1)C(c1ccc(cc1)N1C(=O)c2c(cc(cc2)*)C1=O)(C(F)(F)F)c1ccccc1)=O)C(=O)*,c1(ccc2C(N(C(=O)c2c1)c1ccc(cc1)C(c1ccc(cc1)N1C(=O)c2c(cc(cc2)*)C1=O)(C(F)(F)F)c1ccccc1)=O)C(=O)*,randomization,True,measured_inherited_equivalent,3.0137,,3.0137
57,[*]OC([*])C(Cl)Cl,[*]OC([*])C(Cl)Cl,clean,True,measured,6.4632,,6.4632
57,ClC(C(*)O*)Cl,ClC(C(*)O*)Cl,randomization,True,measured_inherited_equivalent,6.4632,,6.4632
57,C(*)(O*)C(Cl)Cl,C(*)(O*)C(Cl)Cl,randomization,True,measured_inherited_equivalent,6.4632,,6.4632
57,O(C(C(Cl)Cl)*)*,O(C(C(Cl)Cl)*)*,randomization,True,measured_inherited_equivalent,6.4632,,6.4632
58,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,clean,True,measured,2.2398,,2.2398
58,c12c(cc3c(=O)n(-c4ccc(cc4)Oc4ccc(Oc5ccc(cc5)*)cc4)c(=O)c3c2)c(n(c1=O)*)=O,c12c(cc3c(=O)n(-c4ccc(cc4)Oc4ccc(Oc5ccc(cc5)*)cc4)c(=O)c3c2)c(n(c1=O)*)=O,randomization,True,measured_inherited_equivalent,2.2398,,2.2398
58,c1(n(-c2ccc(Oc3ccc(Oc4ccc(*)cc4)cc3)cc2)c(=O)c2c1cc1c(=O)n(c(=O)c1c2)*)=O,c1(n(-c2ccc(Oc3ccc(Oc4ccc(*)cc4)cc3)cc2)c(=O)c2c1cc1c(=O)n(c(=O)c1c2)*)=O,randomization,True,measured_inherited_equivalent,2.2398,,2.2398
58,c1c(ccc(c1)Oc1ccc(Oc2ccc(-n3c(c4c(cc5c(=O)n(*)c(c5c4)=O)c3=O)=O)cc2)cc1)*,c1c(ccc(c1)Oc1ccc(Oc2ccc(-n3c(c4c(cc5c(=O)n(*)c(c5c4)=O)c3=O)=O)cc2)cc1)*,randomization,True,measured_inherited_equivalent,2.2398,,2.2398
59,[*]CC(CO[*])(COC=O)COC=O,[*]CC(CO[*])(COC=O)COC=O,clean,True,measured,6.3091,,6.3091
59,*CC(COC=O)(COC=O)CO*,*CC(COC=O)(COC=O)CO*,randomization,True,measured_inherited_equivalent,6.3091,,6.3091
59,C(OCC(COC=O)(C*)CO*)=O,C(OCC(COC=O)(C*)CO*)=O,randomization,True,measured_inherited_equivalent,6.3091,,6.3091
59,O(CC(C*)(CO*)COC=O)C=O,O(CC(C*)(CO*)COC=O)C=O,randomization,True,measured_inherited_equivalent,6.3091,,6.3091
60,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,clean,True,measured,4.177,,4.177
60,C(CCCOC(=O)Oc1ccc(C=C(C)c2ccc(cc2)O*)cc1)OC(*)=O,C(CCCOC(=O)Oc1ccc(C=C(C)c2ccc(cc2)O*)cc1)OC(*)=O,randomization,True,measured_inherited_equivalent,4.177,,4.177
60,c1cc(C(=Cc2ccc(cc2)OC(OCCCCOC(=O)*)=O)C)ccc1O*,c1cc(C(=Cc2ccc(cc2)OC(OCCCCOC(=O)*)=O)C)ccc1O*,randomization,True,measured_inherited_equivalent,4.177,,4.177
60,c1c(ccc(c1)C=C(C)c1ccc(O*)cc1)OC(OCCCCOC(*)=O)=O,c1c(ccc(c1)C=C(C)c1ccc(O*)cc1)OC(OCCCCOC(*)=O)=O,randomization,True,measured_inherited_equivalent,4.177,,4.177
61,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,clean,True,measured,2.9009,,2.9009
61,O=C1N(c2cccc(N3C(c4c(cc(cc4)C(Nc4ccc(cc4)NC(*)=O)=O)C3=O)=O)c2)C(=O)c2cc(ccc12)*,O=C1N(c2cccc(N3C(c4c(cc(cc4)C(Nc4ccc(cc4)NC(*)=O)=O)C3=O)=O)c2)C(=O)c2cc(ccc12)*,randomization,True,measured_inherited_equivalent,2.9009,,2.9009
61,c12cc(C(=O)Nc3ccc(NC(*)=O)cc3)ccc1C(=O)N(c1cccc(N3C(=O)c4c(ccc(c4)*)C3=O)c1)C2=O,c12cc(C(=O)Nc3ccc(NC(*)=O)cc3)ccc1C(=O)N(c1cccc(N3C(=O)c4c(ccc(c4)*)C3=O)c1)C2=O,randomization,True,measured_inherited_equivalent,2.9009,,2.9009
61,C1(=O)c2cc(ccc2C(=O)N1c1cc(N2C(c3ccc(cc3C2=O)C(=O)Nc2ccc(NC(*)=O)cc2)=O)ccc1)*,C1(=O)c2cc(ccc2C(=O)N1c1cc(N2C(c3ccc(cc3C2=O)C(=O)Nc2ccc(NC(*)=O)cc2)=O)ccc1)*,randomization,True,measured_inherited_equivalent,2.9009,,2.9009
62,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CCCCC2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CCCCC2)cc1,clean,True,measured,2.8538,,2.8538
62,c12cc(*)ccc2C(=O)N(C1=O)c1ccc(cc1)C1(c2ccc(NC(=O)*)cc2)CCCCC1,c12cc(*)ccc2C(=O)N(C1=O)c1ccc(cc1)C1(c2ccc(NC(=O)*)cc2)CCCCC1,randomization,True,measured_inherited_equivalent,2.8538,,2.8538
62,*c1cc2c(C(=O)N(C2=O)c2ccc(C3(CCCCC3)c3ccc(NC(=O)*)cc3)cc2)cc1,*c1cc2c(C(=O)N(C2=O)c2ccc(C3(CCCCC3)c3ccc(NC(=O)*)cc3)cc2)cc1,randomization,True,measured_inherited_equivalent,2.8538,,2.8538
62,O=C1c2cc(ccc2C(=O)N1c1ccc(C2(CCCCC2)c2ccc(cc2)NC(=O)*)cc1)*,O=C1c2cc(ccc2C(=O)N1c1ccc(C2(CCCCC2)c2ccc(cc2)NC(=O)*)cc1)*,randomization,True,measured_inherited_equivalent,2.8538,,2.8538
63,[*]OS(=O)(=O)c1cccc(C(=O)Oc2ccc(C(C)(C)c3ccc([*])cc3)cc2)c1,[*]OS(=O)(=O)c1cccc(C(=O)Oc2ccc(C(C)(C)c3ccc([*])cc3)cc2)c1,clean,True,measured,3.8376,,3.8376
63,C(C)(C)(c1ccc(OC(=O)c2cc(ccc2)S(O*)(=O)=O)cc1)c1ccc(cc1)*,C(C)(C)(c1ccc(OC(=O)c2cc(ccc2)S(O*)(=O)=O)cc1)c1ccc(cc1)*,randomization,True,measured_inherited_equivalent,3.8376,,3.8376
63,c1(ccc(*)cc1)C(C)(C)c1ccc(OC(c2cccc(c2)S(O*)(=O)=O)=O)cc1,c1(ccc(*)cc1)C(C)(C)c1ccc(OC(c2cccc(c2)S(O*)(=O)=O)=O)cc1,randomization,True,measured_inherited_equivalent,3.8376,,3.8376
63,c1c(ccc(C(c2ccc(OC(=O)c3cc(S(=O)(=O)O*)ccc3)cc2)(C)C)c1)*,c1c(ccc(C(c2ccc(OC(=O)c3cc(S(=O)(=O)O*)ccc3)cc2)(C)C)c1)*,randomization,True,measured_inherited_equivalent,3.8376,,3.8376
64,[*]C([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],[*]C([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],clean,True,measured,2.522,,2.522
64,C(=C([2H])[2H])([2H])C(C([2H])(*)[2H])([2H])*,C(=C([2H])[2H])([2H])C(C([2H])(*)[2H])([2H])*,randomization,True,measured_inherited_equivalent,2.522,,2.522
64,*C(C([2H])([2H])*)([2H])C(=C([2H])[2H])[2H],*C(C([2H])([2H])*)([2H])C(=C([2H])[2H])[2H],randomization,True,measured_inherited_equivalent,2.522,,2.522
64,*C(C(=C([2H])[2H])[2H])([2H])C([2H])([2H])*,*C(C(=C([2H])[2H])[2H])([2H])C([2H])([2H])*,randomization,True,measured_inherited_equivalent,2.522,,2.522
65,[*]C(=O)C(S1)=CC=C1OC(=S)[*],[*]C(=O)C(S1)=CC=C1OC(=S)[*],clean,True,measured,3.6056,,3.6056
65,O(c1ccc(s1)C(=O)*)C(=S)*,O(c1ccc(s1)C(=O)*)C(=S)*,randomization,True,measured_inherited_equivalent,3.6056,,3.6056
65,c1(OC(*)=S)ccc(s1)C(=O)*,c1(OC(*)=S)ccc(s1)C(=O)*,randomization,True,measured_inherited_equivalent,3.6056,,3.6056
65,c1cc(sc1C(*)=O)OC(*)=S,c1cc(sc1C(*)=O)OC(*)=S,randomization,True,measured_inherited_equivalent,3.6056,,3.6056
66,[*]OC(=O)CCCCCCCCCCCCC([*])=O,[*]OC(=O)CCCCCCCCCCCCC([*])=O,clean,True,measured,6.1871,,6.1871
66,O=C(CCCCCCCCCCCCC(=O)*)O*,O=C(CCCCCCCCCCCCC(=O)*)O*,randomization,True,measured_inherited_equivalent,6.1871,,6.1871
66,C(CCCC(=O)O*)CCCCCCCCC(=O)*,C(CCCC(=O)O*)CCCCCCCCC(=O)*,randomization,True,measured_inherited_equivalent,6.1871,,6.1871
66,C(C(=O)*)CCCCCCCCCCCC(=O)O*,C(C(=O)*)CCCCCCCCCCCC(=O)O*,randomization,True,measured_inherited_equivalent,6.1871,,6.1871
67,[*]OC(C)CCC(C)OC(=O)CCCCC([*])=O,[*]OC(C)CCC(C)OC(=O)CCCCC([*])=O,clean,True,measured,6.4235,,6.4235
67,C(C)(CCC(C)OC(=O)CCCCC(*)=O)O*,C(C)(CCC(C)OC(=O)CCCCC(*)=O)O*,randomization,True,measured_inherited_equivalent,6.4235,,6.4235
