substitution_matched,site_was_aromatic,site_bonds_to_wildcard,site_element_from,site_element_to,source_id,source_representation,candidate_representation,operator,strategy,Q,edit_count,independent_edit_count,string_edit_distance,element_change_count,bond_count_delta,graph_change_proxy,source_prediction_eV,candidate_prediction_eV,absolute_drift_eV,source_atom_count,candidate_atom_count,atom_delta,heavy_atom_delta,formal_charge_delta,components,parse_ok,sanitize_ok,valence_ok,wildcards_source,wildcards_candidate,valid,attachment_valid,differs_from_source,prediction_range_class
True,False,1.0,C,S,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*OC(=O)CCCCCCCC(=O)OCCCCCS*,SimpleSubst,Evolutionary,20,1,1,14,1,0,1,6.6545729637146,5.373991966247559,1.280580997467041,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*NC1=CC=CS2=C1C=CC=C2NC(=O)c1cccc(C(*)=O)c1,SimpleSubst,Evolutionary,20,1,1,27,1,0,1,3.4126176834106445,2.477482318878174,0.9351353645324707,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*OC1=CC=S2C=CC(OC(=O)Oc3ccc(OC(*)=O)cc3)=CC2=C1,SimpleSubst,Evolutionary,20,1,1,17,1,0,1,4.041114807128906,3.141008138656616,0.90010666847229,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=CC1=CC=CS(C=Cc2cc(*)nc(-c3ccccc3)n2)=C1,SimpleSubst,Evolutionary,20,1,1,11,1,0,1,2.9956889152526855,2.441037654876709,0.5546512603759766,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,S,O,3381,C(F)(F)CC(F)(F)C(=S),O=CC(F)(F)CC(F)F,SimpleSubst,Evolutionary,20,1,1,10,1,0,1,3.425586462020874,5.946432590484619,2.520846128463745,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3422,[*]C=CCCCCCCCCCC[*],*C=CCCCCSCCCCC*,SimpleSubst,Evolutionary,20,1,1,3,1,0,1,5.851002216339111,4.799572467803955,1.0514297485351562,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*NC(=O)C(CCCCC)C(=O)NCCCCCS*,SimpleSubst,Evolutionary,20,1,1,14,1,0,1,5.893464088439941,4.7998270988464355,1.0936369895935059,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3200,[*]CC([*])OCc1ccccc1,*SC(*)OCS1=CC=CC=C1,SimpleSubst,Evolutionary,20,2,2,12,2,0,2,5.3933587074279785,3.740267753601074,1.6530909538269043,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*OC(=O)CCCCCCC(=O)OCCOCCOCS*,SimpleSubst,Evolutionary,20,1,1,15,1,0,1,6.274569034576416,5.319392204284668,0.955176830291748,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*SCCCCCCCc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,SimpleSubst,Evolutionary,20,1,1,3,1,0,1,4.662410259246826,4.243435859680176,0.4189743995666504,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*C1=CS(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)=C(*)S1,SimpleSubst,Evolutionary,20,1,1,9,1,0,1,2.74383807182312,3.280900478363037,0.537062406539917,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3471,[*]CNCC(C=C1)=CC=C1[*],*NNCS1=CC=C(*)C=C1,SimpleSubst,Evolutionary,20,2,2,11,2,0,2,4.566598892211914,3.1819658279418945,1.3846330642700195,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NC(=O)c1ccc(C(=O)NCC(C)(C)CC(C)CS*)cc1,SimpleSubst,Evolutionary,20,1,1,28,1,0,1,4.502551078796387,4.076391220092773,0.4261598587036133,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*OS1=CC=C(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc2)C=C1,SimpleSubst,Evolutionary,20,1,1,11,1,0,1,3.5847268104553223,3.2343692779541016,0.3503575325012207,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*OC(=O)CCC(=O)OCCCCCS*,SimpleSubst,Evolutionary,20,1,1,14,1,0,1,6.64481258392334,5.278900623321533,1.3659119606018066,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*OC(=O)CCCCCCCCCCC(=O)OCCCCCCCCCS*,SimpleSubst,Evolutionary,20,1,1,15,1,0,1,6.5158233642578125,5.448337554931641,1.0674858093261719,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1nc(CCCC)c(*)o1,SimpleSubst,Evolutionary,20,2,2,4,2,0,2,2.3371214866638184,4.735711574554443,2.398590087890625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*Oc1ccc(C2(C3=CC=S(OC(*)=O)C=C3)CC(C)CC(C)(C)C2)cc1,SimpleSubst,Evolutionary,20,1,1,11,1,0,1,4.636800289154053,3.7635433673858643,0.8732569217681885,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NC(C(*)=O)C(CS1=CC=CC=C1)c1c[nH]cn1,SimpleSubst,Evolutionary,20,1,1,11,1,0,1,5.042630195617676,3.799787759780884,1.242842435836792,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3167,[*]C(F)C([*])(F)OC(F)(F)F,*N(F)C(*)(F)OC(F)(F)F,Motif,Evolutionary,20,1,1,3,1,0,1,7.237398147583008,7.249334335327148,0.011936187744140625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*OC(C)OCOC(=O)CCNCC(*)=O,Motif,Evolutionary,20,2,2,4,2,0,2,6.378620147705078,5.958078384399414,0.42054176330566406,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,Motif,Evolutionary,20,1,0,2,0,0,0,3.467644691467285,3.467644691467285,0.0,29,29,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*CC1CCN(COC(=O)CCCCC(=O)O*)CO1,Motif,Evolutionary,20,2,2,4,2,0,2,6.599419593811035,6.116020679473877,0.4833989143371582,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3539,[*]CC(O[*])C(F)(F)F,*NC(O*)C(F)(F)F,Motif,Evolutionary,20,1,1,3,1,0,1,6.81688117980957,6.389995574951172,0.42688560485839844,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,O,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*COCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,Motif,Evolutionary,20,1,1,3,1,0,1,5.916501998901367,5.793887615203857,0.12261438369750977,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*NCC(C)(C)CN(C)CNC(=O)CCCCC(*)=O,Motif,Evolutionary,20,1,1,10,1,0,1,5.8339996337890625,5.406855583190918,0.42714405059814453,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3385,[*]CNOC(S1)=CC=C1[*],*NNOc1ccc(*)s1,Motif,Evolutionary,20,1,1,13,1,0,1,3.9756360054016113,3.922891616821289,0.052744388580322266,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,Motif,Evolutionary,20,1,0,2,0,0,0,2.7069849967956543,2.7069849967956543,0.0,41,41,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*OC(C)CCOC(=O)OOOC(*)=O,Motif,Evolutionary,20,2,2,4,2,0,2,6.135988712310791,6.842264652252197,0.7062759399414062,15,15,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3350,[*]CCN([*])C(=O)C1CCCCC1,*NCN(*)C(=O)N1CCCCC1,Motif,Evolutionary,20,2,2,4,2,0,2,5.892340660095215,5.018467426300049,0.873873233795166,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*NCCCCCOC(=O)CCCCCCCC(=O)O*,Motif,Evolutionary,20,1,1,3,1,0,1,6.6545729637146,6.332331657409668,0.32224130630493164,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,Motif,Evolutionary,20,1,0,2,0,0,0,3.4126176834106445,3.4126176834106445,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,Motif,Evolutionary,20,1,0,2,0,0,0,4.041114807128906,4.041114807128906,0.0,26,26,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=Cc1cccc(C=Cc2cc(*)nc(-c3ccccc3)n2)c1,Motif,Evolutionary,20,1,0,2,0,0,0,2.9956889152526855,2.9956889152526855,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3381,C(F)(F)CC(F)(F)C(=S),FN(F)OC(F)(F)C=S,Motif,Evolutionary,20,2,2,6,2,0,2,3.425586462020874,3.1728081703186035,0.2527782917022705,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3422,[*]C=CCCCCCCCCCC[*],*C=CNCCCCCCCCC*,Motif,Evolutionary,20,1,1,3,1,0,1,5.851002216339111,5.30336332321167,0.5476388931274414,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*CCCCCCNC(=O)N(CCCCC)C(=O)N*,Motif,Evolutionary,20,1,1,3,1,0,1,5.893464088439941,5.362980842590332,0.5304832458496094,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3200,[*]CC([*])OCc1ccccc1,*NC(*)ONc1ccccc1,Motif,Evolutionary,20,2,2,4,2,0,2,5.3933587074279785,4.917847633361816,0.4755110740661621,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*CCOCCOCCOC(=O)CNCCCCC(=O)O*,Motif,Evolutionary,20,1,1,3,1,0,1,6.274569034576416,6.014180660247803,0.2603883743286133,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*COCCCCCNc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,Motif,Evolutionary,20,2,2,4,2,0,2,4.662410259246826,4.380026340484619,0.28238391876220703,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,O,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*c1cc(OOCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c(*)s1,Motif,Evolutionary,20,1,1,3,1,0,1,2.74383807182312,2.6538538932800293,0.08998417854309082,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3471,[*]CNCC(C=C1)=CC=C1[*],*NNNc1ccc(*)cc1,Motif,Evolutionary,20,2,2,16,2,0,2,4.566598892211914,4.100424289703369,0.4661746025085449,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,Motif,Evolutionary,20,1,1,3,1,0,1,4.502551078796387,4.305747032165527,0.19680404663085938,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)OC6CCN5C6)cc4)cc3)cc2)cc1,Motif,Evolutionary,20,2,2,4,2,0,2,3.5847268104553223,3.530512809753418,0.0542140007019043,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*COCNCCOC(=O)CCC(=O)O*,Motif,Evolutionary,20,2,2,4,2,0,2,6.64481258392334,6.081707000732422,0.563105583190918,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,O,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*COCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,Motif,Evolutionary,20,1,1,3,1,0,1,6.5158233642578125,6.379842758178711,0.13598060607910156,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1cc(CNCC#N)c(*)s1,Motif,Evolutionary,20,2,2,5,1,1,3,2.3371214866638184,2.771653890609741,0.43453240394592285,11,12,1,1,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CN(C)CC(C)(C)C2)cc1,Motif,Evolutionary,20,1,1,3,1,0,1,4.636800289154053,4.512027263641357,0.12477302551269531,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NN(C(*)=O)N(Nc1ccccc1)c1c[nH]cn1,Motif,Evolutionary,20,3,3,5,3,0,3,5.042630195617676,3.769390344619751,1.2732398509979248,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3167,[*]C(F)C([*])(F)OC(F)(F)F,*C(F)C(*)(F)OS(F)(F)F,SimpleSubst,Random,50,1,1,3,1,0,1,7.237398147583008,7.678802490234375,0.4414043426513672,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,O,S,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*SC(C)CCOC(=O)CCCCC(*)=O,SimpleSubst,Random,50,1,1,3,1,0,1,6.378620147705078,5.086483955383301,1.2921361923217773,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*Nc1ccc(NC(=O)C2=CS(NC(=O)c3ccccc3)=CC(C(*)=O)=C2)cc1,SimpleSubst,Random,50,1,1,11,1,0,1,3.467644691467285,2.8138253688812256,0.6538193225860596,29,29,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*OC(=O)CCCCC(=O)OCC1CCC(S*)CC1,SimpleSubst,Random,50,1,1,15,1,0,1,6.599419593811035,5.454258441925049,1.1451611518859863,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,O,S,3539,[*]CC(O[*])C(F)(F)F,*CC(S*)C(F)(F)F,SimpleSubst,Random,50,1,1,3,1,0,1,6.81688117980957,5.245861530303955,1.5710196495056152,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*CSCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,SimpleSubst,Random,50,1,1,3,1,0,1,5.916501998901367,5.326236724853516,0.5902652740478516,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*NCC(C)(C)SC(C)CNC(=O)CCCCC(*)=O,SimpleSubst,Random,50,1,1,10,1,0,1,5.8339996337890625,5.163974285125732,0.6700253486633301,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,S,O,3385,[*]CNOC(S1)=CC=C1[*],*CNOc1ccc(*)o1,SimpleSubst,Random,50,1,1,12,1,0,1,3.9756360054016113,4.571956157684326,0.5963201522827148,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)NS3=CC=C(N4C(=O)c5ccc(*)cc5C4=O)C=C3)cc1)C2=O,SimpleSubst,Random,50,1,1,11,1,0,1,2.7069849967956543,2.325014352798462,0.3819706439971924,41,41,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,O,S,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*OC(C)CCOC(=O)COCC(*)=S,SimpleSubst,Random,50,1,1,3,1,0,1,6.135988712310791,4.859877586364746,1.276111125946045,15,15,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3350,[*]CCN([*])C(=O)C1CCCCC1,*SCN(*)C(=O)C1CCCCC1,SimpleSubst,Random,50,1,1,3,1,0,1,5.892340660095215,4.534771919250488,1.3575687408447266,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*OC(=O)CCCCCCCC(=O)OCCCCCS*,SimpleSubst,Random,50,1,1,14,1,0,1,6.6545729637146,5.373991966247559,1.280580997467041,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*NC1=CC=CS2=C1C=CC=C2NC(=O)c1cccc(C(*)=O)c1,SimpleSubst,Random,50,1,1,27,1,0,1,3.4126176834106445,2.477482318878174,0.9351353645324707,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*OC1=CC=C2C=CC(OC(=O)Oc3ccc(OC(*)=O)cc3)=CS2=C1,SimpleSubst,Random,50,1,1,17,1,0,1,4.041114807128906,3.0597920417785645,0.9813227653503418,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=CC1=CC=CS(C=Cc2cc(*)nc(-c3ccccc3)n2)=C1,SimpleSubst,Random,50,1,1,11,1,0,1,2.9956889152526855,2.441037654876709,0.5546512603759766,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,S,N,3381,C(F)(F)CC(F)(F)C(=S),N=CC(F)(F)CC(F)F,SimpleSubst,Random,50,1,1,10,1,0,1,3.425586462020874,5.784419536590576,2.358833074569702,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3422,[*]C=CCCCCCCCCCC[*],*C=CCCCCSCCCCC*,SimpleSubst,Random,50,1,1,3,1,0,1,5.851002216339111,4.799572467803955,1.0514297485351562,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*NC(=O)C(CCCCC)C(=O)NCCCCCS*,SimpleSubst,Random,50,1,1,14,1,0,1,5.893464088439941,4.7998270988464355,1.0936369895935059,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3200,[*]CC([*])OCc1ccccc1,*CC(*)OCS1=CC=CC=C1,SimpleSubst,Random,50,1,1,11,1,0,1,5.3933587074279785,3.837327718734741,1.5560309886932373,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*CCOCCOCCOC(=O)CCCCSCC(=O)O*,SimpleSubst,Random,50,1,1,3,1,0,1,6.274569034576416,5.314321517944336,0.9602475166320801,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*CCCCCCCCc1nnc(S2=CC=CC(c3nnc(*)o3)=C2)o1,SimpleSubst,Random,50,1,1,13,1,0,1,4.662410259246826,3.827944278717041,0.8344659805297852,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,1.0,C,S,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*C1=CC(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)=S(*)S1,SimpleSubst,Random,50,1,1,9,1,0,1,2.74383807182312,3.449573040008545,0.7057349681854248,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3471,[*]CNCC(C=C1)=CC=C1[*],*CNCS1=CC=C(*)C=C1,SimpleSubst,Random,50,1,1,10,1,0,1,4.566598892211914,3.355344295501709,1.211254596710205,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*CCC(C)CC(C)(C)CNC(=O)S1=CC=C(C(=O)N*)C=C1,SimpleSubst,Random,50,1,1,11,1,0,1,4.502551078796387,3.542161464691162,0.9603896141052246,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)NC3=CC=S(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)C=C3)cc2)cc1,SimpleSubst,Random,50,1,1,11,1,0,1,3.5847268104553223,3.197693347930908,0.38703346252441406,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*OC(=O)CCC(=O)OCCCCCS*,SimpleSubst,Random,50,1,1,14,1,0,1,6.64481258392334,5.278900623321533,1.3659119606018066,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,O,S,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)S*,SimpleSubst,Random,50,1,1,3,1,0,1,6.5158233642578125,5.701784610748291,0.8140387535095215,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,S,O,3084,[*]c1cc(CCCC)c([*])s1,*c1cc(CCCC)c(*)o1,SimpleSubst,Random,50,1,1,3,1,0,1,2.3371214866638184,4.131871223449707,1.7947497367858887,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
