polymer_id,original_representation,property_name,property_value,units,source_dataset,split
poly_722,[*]C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C([*])c1cncnc1,Bandgap,2.9465,eV,polyverse_bandgap,train
poly_3637,[*]CCCCCCCCCCCCCCC(=O)N[*],Bandgap,6.1217,eV,polyverse_bandgap,train
poly_3981,[*]CC(COC(F)(C(F)(F)F)C(F)(F)F)O[*],Bandgap,6.6106,eV,polyverse_bandgap,train
poly_3113,[*]CCOCCOC(=O)CC(=O)O[*],Bandgap,5.5945,eV,polyverse_bandgap,train
poly_3848,[*]CCOCCOC(=O)C(CCCCCCCCC)C(=O)O[*],Bandgap,6.441,eV,polyverse_bandgap,train
poly_1464,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccccc2)c1,Bandgap,3.8711,eV,polyverse_bandgap,train
poly_918,[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,Bandgap,3.2011,eV,polyverse_bandgap,train
poly_152,[*]Nc1cc([N+](=O)[O-])c(NC(=O)c2ccc(C([*])=O)cc2)cc1C=Cc1ccc(N(C)C)cc1,Bandgap,1.9467,eV,polyverse_bandgap,train
poly_689,[*]CC(=O)NC(=S)[*],Bandgap,2.9137,eV,polyverse_bandgap,train
poly_3355,[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],Bandgap,5.8392,eV,polyverse_bandgap,train
poly_2113,C(F)(F)CC(F)(F)C(C=C1)=CC=C1,Bandgap,4.5802,eV,polyverse_bandgap,train
poly_3872,[*]CC#CCOC(=O)CCCCCCCCCCC(=O)O[*],Bandgap,6.4691,eV,polyverse_bandgap,train
poly_3884,[*]CC([*])OC(=O)CC,Bandgap,6.4816,eV,polyverse_bandgap,train
poly_498,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)cc1,Bandgap,2.65,eV,polyverse_bandgap,train
poly_2679,[*]NC(CC(=O)OCc1ccccc1)C([*])=O,Bandgap,5.122999999999998,eV,polyverse_bandgap,train
poly_3573,[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Bandgap,6.0447,eV,polyverse_bandgap,train
poly_3843,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,Bandgap,6.4319,eV,polyverse_bandgap,train
poly_2775,[*]CCC=C([*])C,Bandgap,5.2179,eV,polyverse_bandgap,train
poly_4180,[*]CC([*])(F)C#N,Bandgap,7.624,eV,polyverse_bandgap,train
poly_3940,[*]OC(C)CC([*])=O,Bandgap,6.5552,eV,polyverse_bandgap,train
poly_2290,[*]c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC([*])CC5)nc4c3)ccc2o1,Bandgap,4.7439,eV,polyverse_bandgap,train
poly_3361,[*]CC(OCC(C)C)C1(C)C(=O)OC(=O)C1([*])C,Bandgap,5.8465,eV,polyverse_bandgap,train
poly_335,[*]c1cc(C)c([*])[nH]1,Bandgap,2.4417,eV,polyverse_bandgap,train
poly_2328,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,Bandgap,4.7831,eV,polyverse_bandgap,train
poly_822,[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c3)cc2)cc1,Bandgap,3.0776,eV,polyverse_bandgap,train
poly_1049,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,Bandgap,3.3768,eV,polyverse_bandgap,train
poly_3350,[*]C(=O)OCCOC(=O)N1CCN([*])CC1,Bandgap,5.8319,eV,polyverse_bandgap,train
poly_3161,[*]C=CC1CC([*])C(C#N)(C[Si](C)(C)C)C1,Bandgap,5.6505,eV,polyverse_bandgap,train
poly_3770,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Bandgap,6.3179,eV,polyverse_bandgap,train
poly_2599,[*]CC(OO[*])c1ccc(C(C)(C)C)cc1,Bandgap,5.0492,eV,polyverse_bandgap,train
poly_2316,[*]Oc1ccc(CC([*])=O)cc1,Bandgap,4.7696,eV,polyverse_bandgap,train
poly_3767,[*]ON(C(F)(F)F)C(F)(Cl)C([*])(F)F,Bandgap,6.311,eV,polyverse_bandgap,train
poly_3689,[*]OC(=O)CCCCCCCC([*])=O,Bandgap,6.199,eV,polyverse_bandgap,train
poly_3353,[*]CCOCCOCCOC(=O)CCCC(=O)O[*],Bandgap,5.8349,eV,polyverse_bandgap,train
poly_1193,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCC,Bandgap,3.553,eV,polyverse_bandgap,train
poly_4025,[*]CCCCCCCCCCC(=O)O[*],Bandgap,6.6722,eV,polyverse_bandgap,train
poly_2609,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,5.0679,eV,polyverse_bandgap,train
poly_2716,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,5.1637,eV,polyverse_bandgap,train
poly_2608,[*]Cc1ccc(C[*])c(CC)c1,Bandgap,5.0672,eV,polyverse_bandgap,train
poly_1602,[*]CCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.0415,eV,polyverse_bandgap,train
poly_2050,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)CCC([*])=O)cc2)cc1,Bandgap,4.5269,eV,polyverse_bandgap,train
poly_1807,[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,Bandgap,4.2648,eV,polyverse_bandgap,train
poly_2494,[*]CCC(=O)OCCOC(=O)CCN1CCN([*])CC1,Bandgap,4.9393,eV,polyverse_bandgap,train
poly_3081,[*]NC(=O)NO[*],Bandgap,5.553999999999999,eV,polyverse_bandgap,train
poly_1999,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)(Cl)Cl)cc1,Bandgap,4.4725,eV,polyverse_bandgap,train
poly_3136,[*]CCC(=O)OC(=O)CCC1CCC([*])O1,Bandgap,5.624,eV,polyverse_bandgap,train
poly_1051,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,Bandgap,3.3805,eV,polyverse_bandgap,train
poly_1379,[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],Bandgap,3.7582,eV,polyverse_bandgap,train
poly_2041,[*]c1nc(C)nc(N([*])c2ccccc2)n1,Bandgap,4.5166,eV,polyverse_bandgap,train
poly_390,[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],Bandgap,2.5053,eV,polyverse_bandgap,train
poly_841,[*]c1ccc(-c2nnc([*])o2)c(OCCCCC)c1,Bandgap,3.1025,eV,polyverse_bandgap,train
poly_2359,C(C=C1)=CC=C1OC(=O)CC(=O)CCO,Bandgap,4.8187,eV,polyverse_bandgap,train
poly_783,[*]Nc1cnc([*])c(O)c1,Bandgap,3.0117,eV,polyverse_bandgap,train
poly_2725,[*]CCOC(=O)CCCCSCCCCC(=O)O[*],Bandgap,5.1771,eV,polyverse_bandgap,train
poly_3314,[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N[*],Bandgap,5.8002,eV,polyverse_bandgap,train
poly_2003,[*]SC(=O)OCC(C)(C)COC(=O)SN1CCN([*])CC1,Bandgap,4.4766,eV,polyverse_bandgap,train
poly_3580,[*]OC(COC([*])=O)COC(C)(C)C,Bandgap,6.0478,eV,polyverse_bandgap,train
poly_1029,[*]C(=O)Nc1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,Bandgap,3.3531,eV,polyverse_bandgap,train
poly_3775,[*]CC([*])(C#N)C(=O)OCCCCCCC,Bandgap,6.3228,eV,polyverse_bandgap,train
poly_3087,[*]NC(C)CCCCC([*])=O,Bandgap,5.5619,eV,polyverse_bandgap,train
poly_258,[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,Bandgap,2.2849,eV,polyverse_bandgap,train
poly_3980,[*]CC1CCC(COC(=O)CCC(=O)O[*])CC1,Bandgap,6.6088,eV,polyverse_bandgap,train
poly_2129,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1C,Bandgap,4.5964,eV,polyverse_bandgap,train
poly_2309,[*]C=CCC(C[*])(c1ccccc1)c1ccccc1,Bandgap,4.7635,eV,polyverse_bandgap,train
poly_2182,[*]Cc1ccc(CNC(=O)c2cccc(C(=O)N[*])c2)cc1,Bandgap,4.6431,eV,polyverse_bandgap,train
poly_583,[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],Bandgap,2.7667,eV,polyverse_bandgap,train
poly_2654,[*]CCCCOC(=O)c1cccc(C(=O)O[*])c1,Bandgap,5.1042,eV,polyverse_bandgap,train
poly_1507,[*]Nc1c(Br)cc(C([*])=O)cc1Br,Bandgap,3.9265,eV,polyverse_bandgap,train
poly_1885,[*]Oc1c(OC)cc([*])cc1OC,Bandgap,4.3423,eV,polyverse_bandgap,train
poly_1802,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,Bandgap,4.2598,eV,polyverse_bandgap,train
poly_1073,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)c3)o2)cc1,Bandgap,3.4063,eV,polyverse_bandgap,train
poly_3866,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,Bandgap,6.4637,eV,polyverse_bandgap,train
poly_821,[*]c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,Bandgap,3.0731,eV,polyverse_bandgap,train
poly_3782,[*]CCOCCOC(=O)CCCCCCCCCCC(=O)O[*],Bandgap,6.3322,eV,polyverse_bandgap,train
poly_2983,[*]C=CC(C[*])CC,Bandgap,5.4466,eV,polyverse_bandgap,train
poly_1383,[*]CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Bandgap,3.7639,eV,polyverse_bandgap,train
poly_2562,[*]CCOC(=O)Nc1ccc(NC(=O)O[*])cc1,Bandgap,5.0116,eV,polyverse_bandgap,train
poly_1784,[*]CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.2435,eV,polyverse_bandgap,train
poly_538,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,Bandgap,2.7059,eV,polyverse_bandgap,train
poly_205,[*]c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,Bandgap,2.1187,eV,polyverse_bandgap,train
poly_1219,[*]Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C([*])=O)cc3)cc2)cc1,Bandgap,3.5860000000000003,eV,polyverse_bandgap,train
poly_988,[*]c1sc([*])c(OCCCC)c1OC,Bandgap,3.3038,eV,polyverse_bandgap,train
poly_2553,[*]OC(=O)C(CC(C)C)NC(=O)CCCCC(=O)NC(CC(C)C)C(=O)OC1COC2C([*])COC12,Bandgap,5.0053,eV,polyverse_bandgap,train
poly_2843,[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,Bandgap,5.2931,eV,polyverse_bandgap,train
poly_1192,[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,Bandgap,3.5529,eV,polyverse_bandgap,train
poly_585,[*]c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,Bandgap,2.7694,eV,polyverse_bandgap,train
poly_2045,[*]OP(=O)(Oc1ccccc1)Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,Bandgap,4.5217,eV,polyverse_bandgap,train
poly_625,[*]CC([*])n1c(C)c(C)c2ccccc21,Bandgap,2.8269,eV,polyverse_bandgap,train
poly_604,[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,Bandgap,2.7945,eV,polyverse_bandgap,train
poly_2517,[*]O[Si](C)(C)Oc1ccc([*])cc1,Bandgap,4.9658,eV,polyverse_bandgap,train
poly_1479,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1Cl,Bandgap,3.8996,eV,polyverse_bandgap,train
poly_3485,[*]CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N[*])CC1,Bandgap,5.9503,eV,polyverse_bandgap,train
poly_226,[*]c1ccc([*])n1C(=O)OCC,Bandgap,2.1791,eV,polyverse_bandgap,train
poly_3851,[*]CC1CC([*])CC(O)C1,Bandgap,6.4454,eV,polyverse_bandgap,train
poly_140,[*]N=Nc1ccc(C=Cc2ccc([*])cc2)cc1,Bandgap,1.8934,eV,polyverse_bandgap,train
poly_1968,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)C([*])=O)cc2)cc1,Bandgap,4.435,eV,polyverse_bandgap,train
poly_2023,[*]NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C([*])=O)cc2)cc1,Bandgap,4.4942,eV,polyverse_bandgap,train
poly_429,[*]c1ccc(C#Cc2cc(OCCCCCCCC)c(C#Cc3ccc(-c4nnc([*])o4)cc3)cc2OCCCCCCCC)cc1,Bandgap,2.5503,eV,polyverse_bandgap,train
poly_463,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Bandgap,2.5899,eV,polyverse_bandgap,train
poly_126,[*]CC([*])n1ccc2ccccc21,Bandgap,1.8061,eV,polyverse_bandgap,train
poly_1158,[*]Cc1ccc(-c2ccc(CSC(=O)c3cccc(C(=O)S[*])c3)cc2)cc1,Bandgap,3.5122,eV,polyverse_bandgap,train
poly_107,[*]c1cc2sc3cc([*])sc3c2s1,Bandgap,1.6985,eV,polyverse_bandgap,train
poly_2165,[*]CC([*])c1c(F)c(F)c(OC)c(F)c1F,Bandgap,4.6268,eV,polyverse_bandgap,train
poly_1746,[*]CCCC(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(O[*])c2)c1,Bandgap,4.1874,eV,polyverse_bandgap,train
poly_2973,[*]CCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O[*],Bandgap,5.4305,eV,polyverse_bandgap,train
poly_2751,[*]CC(CO[*])(COCC)COCC,Bandgap,5.1949,eV,polyverse_bandgap,train
poly_3328,[*]CC(CS(=O)(=O)CCCC)O[*],Bandgap,5.8098,eV,polyverse_bandgap,train
poly_2499,[*]CC([*])C=C(C)C,Bandgap,4.9414,eV,polyverse_bandgap,train
poly_1929,[*]C(C=C1)=CC=C1C(=O)NC(=O)[*],Bandgap,4.3975,eV,polyverse_bandgap,train
poly_1942,[*]c1cc([*])cc(C23CC4CC(CC(C4)C2)C3)c1,Bandgap,4.4142,eV,polyverse_bandgap,train
poly_3644,[*]CCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Bandgap,6.1286,eV,polyverse_bandgap,train
poly_2157,[*]Oc1ccc(C(CCC)c2ccc(OC([*])=O)cc2)cc1,Bandgap,4.6197,eV,polyverse_bandgap,train
poly_1125,[*]CC(S1)=CC=C1C(S2)=CC=C2O[*],Bandgap,3.4592,eV,polyverse_bandgap,train
poly_3913,[*]CONO[*],Bandgap,6.52,eV,polyverse_bandgap,train
poly_1258,[*]CC(=O)OC(=S)[*],Bandgap,3.6251,eV,polyverse_bandgap,train
poly_1759,[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,Bandgap,4.2051,eV,polyverse_bandgap,train
poly_1116,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],Bandgap,3.4535,eV,polyverse_bandgap,train
poly_391,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,Bandgap,2.5083,eV,polyverse_bandgap,train
poly_2981,[*]CC([*])C(=O)CC,Bandgap,5.4461,eV,polyverse_bandgap,train
poly_3609,[*]CC1CC([*])OC(C)O1,Bandgap,6.0751,eV,polyverse_bandgap,train
poly_3555,[*]CC1CCCC(CC(=O)N[*])C1,Bandgap,6.0231,eV,polyverse_bandgap,train
poly_2028,[*]CC(=O)NC(C=C1)=CC=C1[*],Bandgap,4.5019,eV,polyverse_bandgap,train
poly_2193,[*]CCSSCCSSCCOCO[*],Bandgap,4.6502,eV,polyverse_bandgap,train
poly_3149,[*]CCCCCCCCCCNC(=O)CCCCC(=O)N[*],Bandgap,5.6396,eV,polyverse_bandgap,train
poly_480,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c(C)c2)cc1C,Bandgap,2.6256,eV,polyverse_bandgap,train
poly_441,[*]c1ccc(N=Nc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,Bandgap,2.5698,eV,polyverse_bandgap,train
poly_1675,[*]CC(=O)C(C=C1)=CC=C1O[*],Bandgap,4.1247,eV,polyverse_bandgap,train
poly_1135,[*]c1ccc(-c2ccc([Si](C)(C)c3ccc([*])s3)s2)cc1,Bandgap,3.4722,eV,polyverse_bandgap,train
poly_3241,[*]C(=O)NCCCCCCNC(=O)C1COC([*])CO1,Bandgap,5.7371,eV,polyverse_bandgap,train
poly_3191,[*]CCCCC(=O)N[*],Bandgap,5.686,eV,polyverse_bandgap,train
poly_1170,[*]CC(O)COC(=O)CC(=CC(=O)O[*])c1cc(C)ccc1OC,Bandgap,3.5228,eV,polyverse_bandgap,train
poly_1787,[*]OC(=O)C=CC(=O)OC1COC2C([*])COC12,Bandgap,4.2459,eV,polyverse_bandgap,train
poly_3797,[*]OC1CCC(OC(=O)CCCCCCCCC([*])=O)CC1,Bandgap,6.3512,eV,polyverse_bandgap,train
poly_2473,[*]CC([*])c1ccc(CCCCCC)cc1,Bandgap,4.9196,eV,polyverse_bandgap,train
poly_409,[*]C(OC)=C(OC)c1ccc([*])s1,Bandgap,2.5277,eV,polyverse_bandgap,train
poly_2074,[*]Oc1cc(C)c([*])c(C)c1Br,Bandgap,4.5478,eV,polyverse_bandgap,train
poly_3889,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],Bandgap,6.4907,eV,polyverse_bandgap,train
poly_946,[*]Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc([*])cc3)cc2)cc1,Bandgap,3.2515,eV,polyverse_bandgap,train
poly_3897,[*]CC(C)(C)COC(=O)CCC(=O)O[*],Bandgap,6.5024,eV,polyverse_bandgap,train
poly_4094,[*]CC(C)(C)C(=O)O[*],Bandgap,6.7827,eV,polyverse_bandgap,train
poly_607,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CCC(C(C)(C)C)CC2)cc1,Bandgap,2.7988,eV,polyverse_bandgap,train
poly_1326,[*]C(=O)C(C=C1)=CC=C1OC(S2)=CC=C2[*],Bandgap,3.7007,eV,polyverse_bandgap,train
poly_2476,[*]CC([*])c1ccc(C)cc1C,Bandgap,4.9248,eV,polyverse_bandgap,train
poly_1657,[*]CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O[*])cc32)cc1,Bandgap,4.0949,eV,polyverse_bandgap,train
poly_1905,[*]OC(C)COC(C)COC(=O)c1ccc(C([*])=O)cc1,Bandgap,4.3685,eV,polyverse_bandgap,train
poly_2525,[*]CCCCSSCCCSS[*],Bandgap,4.9696,eV,polyverse_bandgap,train
poly_725,CC(=S)NC(=S),Bandgap,2.9523,eV,polyverse_bandgap,train
poly_693,[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,Bandgap,2.919,eV,polyverse_bandgap,train
poly_169,[*]c1ccc(-c2ccc3nc4oc5cc6[nH]c7nc8cc([*])ccc8nc7nc-6[nH]c=5n-4ccc3c2)cc1,Bandgap,1.9943,eV,polyverse_bandgap,train
poly_164,[*]NC1=CC(=O)C([*])=CC1=O,Bandgap,1.9806,eV,polyverse_bandgap,train
poly_2099,[*]CCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O[*],Bandgap,4.5701,eV,polyverse_bandgap,train
poly_2869,[*]CCCCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O[*],Bandgap,5.3175,eV,polyverse_bandgap,train
poly_3789,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,Bandgap,6.3444,eV,polyverse_bandgap,train
poly_260,[*]Nc1ccc([*])c2cc3ccccc3cc12,Bandgap,2.2861,eV,polyverse_bandgap,train
poly_1037,[*]Nc1cccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)c1,Bandgap,3.3608,eV,polyverse_bandgap,train
poly_1554,[*]c1cc(OCC(=O)C23CC4CC(CC(C4)C2)C3)c([*])cc1OC,Bandgap,3.9862,eV,polyverse_bandgap,train
poly_486,[*]C=C1CCC(=Cc2ccc(Sc3ccc([*])o3)o2)C1=O,Bandgap,2.6355,eV,polyverse_bandgap,train
poly_1349,[*]Oc1ccc(C(=O)OCCOC(=O)c2ccc([*])cc2)cc1,Bandgap,3.7261,eV,polyverse_bandgap,train
poly_83,[*]c1ccc(-c2cc(-c3ccc(CCCCCCCC)cc3)c([*])s2)s1,Bandgap,1.564,eV,polyverse_bandgap,train
poly_3517,[*]NC(CCC([*])=O)C(=O)O,Bandgap,5.9876,eV,polyverse_bandgap,train
poly_858,[*]Nc1ccc([*])cc1S(=O)(=O)O,Bandgap,3.1216,eV,polyverse_bandgap,train
poly_920,[*]c1ccc([*])c2nc(-c3ccccc3)c(-c3ccccc3)nc12,Bandgap,3.2043,eV,polyverse_bandgap,train
poly_3829,[*]CC([*])(F)C(=O)OCCC,Bandgap,6.4088,eV,polyverse_bandgap,train
poly_728,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Bandgap,2.9543,eV,polyverse_bandgap,train
poly_3310,C([*])(=O)CCCCC(=O)ONCCCCCCN([*]),Bandgap,5.7949,eV,polyverse_bandgap,train
poly_3735,C(F)(F)C(F)(F)C(=O)O,Bandgap,6.2604,eV,polyverse_bandgap,train
poly_3747,[*]OC1(O)CCCC([*])C1,Bandgap,6.2763,eV,polyverse_bandgap,train
poly_1053,[*]Nc1ccc(NC(=S)NC(=O)c2cccc(C(=O)NC([*])=S)c2)cc1,Bandgap,3.381,eV,polyverse_bandgap,train
poly_3368,[*]NC(C)C(=O)NC(C([*])=O)C(C)C,Bandgap,5.8554,eV,polyverse_bandgap,train
poly_2645,[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,Bandgap,5.0983,eV,polyverse_bandgap,train
poly_186,[*]C(=O)C(S1)=CC=C1C(S2)=CC=C2C(=S)[*],Bandgap,2.0567,eV,polyverse_bandgap,train
poly_2049,[*]Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC([*])=O)cc1,Bandgap,4.525,eV,polyverse_bandgap,train
poly_3396,[*]CCCCCCNC(=O)NCCCCCNC(=O)N[*],Bandgap,5.8717,eV,polyverse_bandgap,train
poly_1614,[*]N1C(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N([*])C(=O)C6C5)CC4C3=O)cc2C1=O,Bandgap,4.0529,eV,polyverse_bandgap,train
poly_1301,[*]c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc([*])cc1S3)N2,Bandgap,3.6692,eV,polyverse_bandgap,train
poly_2756,[*]CCCCOC(=O)CCCCSCCCCC(=O)O[*],Bandgap,5.1999,eV,polyverse_bandgap,train
poly_23,[*]c1sc([*])c2nc(CCCCCCCCCCC)c(CCCCCCCCCCC)nc12,Bandgap,0.9973,eV,polyverse_bandgap,train
poly_2970,[*]CCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],Bandgap,5.4281,eV,polyverse_bandgap,train
poly_1734,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Bandgap,4.1771,eV,polyverse_bandgap,train
poly_3993,[*]CC([*])CC,Bandgap,6.6228,eV,polyverse_bandgap,train
poly_4145,[*]CCC(=O)O[*],Bandgap,7.0157,eV,polyverse_bandgap,train
poly_1176,[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,Bandgap,3.5313,eV,polyverse_bandgap,train
poly_3333,[*]CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N[*],Bandgap,5.8164,eV,polyverse_bandgap,train
poly_1356,[*]CCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Bandgap,3.7336,eV,polyverse_bandgap,train
poly_2574,[*]OC(=O)Cc1ccc(CC([*])=O)cc1,Bandgap,5.0188,eV,polyverse_bandgap,train
poly_3692,C(=O)NC(=O)NCCCN,Bandgap,6.2028,eV,polyverse_bandgap,train
poly_3931,[*]CCCCOC(=O)C1CCC(C(=O)O[*])CC1,Bandgap,6.541,eV,polyverse_bandgap,train
poly_972,[*]C=C([*])C(=O)CC,Bandgap,3.276,eV,polyverse_bandgap,train
poly_3413,[*]C(=O)OC1CCC(OC(=O)N2CCN([*])CC2)CC1,Bandgap,5.8826,eV,polyverse_bandgap,train
poly_808,[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,Bandgap,3.057,eV,polyverse_bandgap,train
poly_2760,[*]C/C=C(C)/C[*],Bandgap,5.2046,eV,polyverse_bandgap,train
poly_1498,[*]c1cccc([*])c1N,Bandgap,3.9193,eV,polyverse_bandgap,train
poly_752,[*]Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc([*])cc3)cc2)cc1,Bandgap,2.9779,eV,polyverse_bandgap,train
poly_3203,[*]CCCCCCNC(=O)C(O)C(O)C(=O)N[*],Bandgap,5.7069,eV,polyverse_bandgap,train
poly_43,[*]c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6sc7c(=O)n([*])c(=O)c7sc6c5=O)cc4)cc3)cc2)cc1,Bandgap,1.3147,eV,polyverse_bandgap,train
poly_1441,[*]Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc([*])c4)cc3)c2)cc1,Bandgap,3.8378,eV,polyverse_bandgap,train
poly_1838,[*]Oc1ccc(OC(=O)c2ccc(OCCCCCCCCOc3ccc(C([*])=O)cc3)cc2)cc1,Bandgap,4.2916,eV,polyverse_bandgap,train
poly_19,[*]=C=C=C(CCCCOC(=O)NC(C)C)C(=[*])CCCCOC(=O)NC(C)C,Bandgap,0.9608,eV,polyverse_bandgap,train
poly_1903,[*]CCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,Bandgap,4.365,eV,polyverse_bandgap,train
